
---------- Begin Simulation Statistics ----------
simSeconds                                  18.576066                       # Number of seconds simulated (Second)
simTicks                                 18576066476000                       # Number of ticks simulated (Tick)
finalTick                                18576066476000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 231328.71                       # Real time elapsed on the host (Second)
hostTickRate                                 80301603                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   18170436                       # Number of bytes of host memory used (Byte)
simInsts                                  46902717871                       # Number of instructions simulated (Count)
simOps                                    46902736359                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   202754                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     202754                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                     18576066523                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.792122                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.262432                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                    23589897151                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                  470100                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                   23851136773                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               1908140                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           139338719                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined         54653061                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved              27568                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples        18555124974                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.285420                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.941233                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.corrected_0::Return        14053      0.08%      0.08% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallDirect       239678      1.43%      1.51% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::CallIndirect       184650      1.10%      2.61% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectCond     15884269     94.48%     97.08% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::DirectUncond       467429      2.78%     99.86% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectCond            0      0.00%     99.86% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::IndirectUncond        22891      0.14%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.corrected_0::total     16812970                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu0.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu0.branchPred.committed_0::NoBranch            0      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::Return     16457880      7.87%      7.87% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallDirect      8465407      4.05%     11.92% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::CallIndirect      7992492      3.82%     15.75% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectCond    163847231     78.39%     94.13% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::DirectUncond     12161852      5.82%     99.95% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectCond            0      0.00%     99.95% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::IndirectUncond       103440      0.05%    100.00% # Number of branches finally committed  (Count)
system.cpu0.branchPred.committed_0::total    209028302                       # Number of branches finally committed  (Count)
system.cpu0.branchPred.mispredicted_0::NoBranch            0      0.00%      0.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::Return         9022      0.10%      0.10% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallDirect       218733      2.33%      2.43% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::CallIndirect       160392      1.71%      4.13% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectCond      8596627     91.54%     95.68% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::DirectUncond       383597      4.08%     99.76% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.76% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::IndirectUncond        22511      0.24%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.mispredicted_0::total      9390882                       # Number of committed branches that were mispredicted. (Count)
system.cpu0.branchPred.targetProvider_0::NoTarget     83086546     30.96%     30.96% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::BTB    150864272     56.21%     87.16% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::RAS     25578236      9.53%     96.69% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::Indirect      8876077      3.31%    100.00% # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetProvider_0::total    268405131                       # The component providing the target for taken branches (Count)
system.cpu0.branchPred.targetWrong_0::NoBranch      1545626      9.19%      9.19% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::Return     15230205     90.59%     99.78% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallDirect        14053      0.08%     99.86% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::CallIndirect        23086      0.14%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.targetWrong_0::total     16812970                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu0.branchPred.condPredicted        202673189                       # Number of conditional branches predicted (Count)
system.cpu0.branchPred.condPredictedTaken    122835511                       # Number of conditional branches predicted as taken (Count)
system.cpu0.branchPred.condIncorrect         16812970                       # Number of conditional branches incorrect (Count)
system.cpu0.branchPred.predTakenBTBMiss        120239                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu0.branchPred.NotTakenMispredicted     15576033                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu0.branchPred.TakenMispredicted      1236937                       # Number branches predicted taken but are actually not taken (Count)
system.cpu0.branchPred.BTBLookups           268405131                       # Number of BTB lookups (Count)
system.cpu0.branchPred.BTBUpdates            15354439                       # Number of BTB updates (Count)
system.cpu0.branchPred.BTBHits              194664717                       # Number of BTB hits (Count)
system.cpu0.branchPred.BTBHitRatio           0.725265                       # BTB Hit Ratio (Ratio)
system.cpu0.branchPred.BTBMispredicted         131583                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu0.branchPred.indirectLookups       11314106                       # Number of indirect predictor lookups. (Count)
system.cpu0.branchPred.indirectHits           8876077                       # Number of indirect target hits. (Count)
system.cpu0.branchPred.indirectMisses         2438029                       # Number of indirect misses. (Count)
system.cpu0.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu0.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::Return     25578237      9.53%      9.53% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallDirect     10606745      3.95%     13.48% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::CallIndirect     11137278      4.15%     17.63% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectCond    202673189     75.51%     93.14% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::DirectUncond     18232854      6.79%     99.93% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectCond            0      0.00%     99.93% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::IndirectUncond       176828      0.07%    100.00% # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.lookups::total    268405131                       # Number of BTB lookups (Count)
system.cpu0.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::Return     18704838     25.37%     25.37% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallDirect        43070      0.06%     25.42% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::CallIndirect     11103506     15.06%     40.48% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectCond     43655800     59.20%     99.68% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::DirectUncond        56377      0.08%     99.76% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectCond            0      0.00%     99.76% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::IndirectUncond       176823      0.24%    100.00% # Number of BTB misses (Count)
system.cpu0.branchPred.btb.misses::total     73740414                       # Number of BTB misses (Count)
system.cpu0.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallDirect       239678      1.56%      1.56% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::CallIndirect            0      0.00%      1.56% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectCond     14647332     95.39%     96.96% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::DirectUncond       467429      3.04%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu0.branchPred.btb.updates::total     15354439                       # Number of BTB updates (Count)
system.cpu0.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallDirect       239678      1.56%      1.56% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::CallIndirect            0      0.00%      1.56% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectCond     14647332     95.39%     96.96% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::DirectUncond       467429      3.04%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu0.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
