
---------- Begin Simulation Statistics ----------
simSeconds                                   3.040610                       # Number of seconds simulated (Second)
simTicks                                 3040609526000                       # Number of ticks simulated (Tick)
finalTick                                3040609526000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 248928.30                       # Real time elapsed on the host (Second)
hostTickRate                                 12214801                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   17139996                       # Number of bytes of host memory used (Byte)
simInsts                                  10693482148                       # Number of instructions simulated (Count)
simOps                                    10693664387                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    42958                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      42959                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu0.numCycles                      3040609622                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     5531107710                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 3227933                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    5582686621                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued               7864796                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           189580614                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        133441587                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved             157522                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples         3035792185                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.838955                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.052102                       # Number of insts issued each cycle (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAdd            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAlu            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCmp            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCvt            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatDiv            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMisc            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMult            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAdd            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAlu            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceCmp            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAes            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAesMix            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma2            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma3            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdPredAlu            0      0.00%     71.44% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemRead    253206992      4.74%     76.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemWrite    144007432      2.69%     78.87% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemRead    826057129     15.46%     94.32% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemWrite    303411651      5.68%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::total   5344754985                       # Class of committed instruction (Count)
system.cpu0.commit.commitEligibleSamples    375015225                       # number cycles where commit BW limit reached (Cycle)
system.cpu0.dcache.demandHits::cpu0.data   1523862906                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total       1523862906                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::cpu0.data   1523862906                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total      1523862906                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::cpu0.data    117421408                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total      117421408                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::cpu0.data    117421408                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total     117421408                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::cpu0.data 3641787450824                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total 3641787450824                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::cpu0.data 3641787450824                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total 3641787450824                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::cpu0.data   1641284314                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total   1641284314                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::cpu0.data   1641284314                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total   1641284314                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::cpu0.data     0.071542                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.071542                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::cpu0.data     0.071542                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.071542                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::cpu0.data 31014.680482                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.demandAvgMissLatency::total 31014.680482                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::cpu0.data 31014.680482                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::total 31014.680482                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.blockedCycles::no_mshrs      1603044                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets       559960                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs       493754                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets         9532                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs      3.246645                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets    58.745279                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.writebacks::writebacks     34872155                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total         34872155                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::cpu0.data     57280900                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total     57280900                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::cpu0.data     57280900                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total     57280900                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::cpu0.data     60140508                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total     60140508                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.data     60140508                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.dcache.prefetcher     15814082                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total     75954590                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency::cpu0.data 1302547791896                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency::total 1302547791896                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.data 1302547791896                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::cpu0.dcache.prefetcher 724819999920                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency::total 2027367791816                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissRate::cpu0.data     0.036642                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.demandMshrMissRate::total     0.036642                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.data     0.036642                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::cpu0.dcache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate::total     0.046278                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMshrMissLatency::cpu0.data 21658.410200                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.demandAvgMshrMissLatency::total 21658.410200                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.data 21658.410200                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::cpu0.dcache.prefetcher 45833.833410                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency::total 26691.840372                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.replacements              75958452                       # number of replacements (Count)
system.cpu0.dcache.HardPFReq.mshrMisses::cpu0.dcache.prefetcher     15814082                       # number of HardPFReq MSHR misses (Count)
system.cpu0.dcache.HardPFReq.mshrMisses::total     15814082                       # number of HardPFReq MSHR misses (Count)
system.cpu0.dcache.HardPFReq.mshrMissLatency::cpu0.dcache.prefetcher 724819999920                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu0.dcache.HardPFReq.mshrMissLatency::total 724819999920                       # number of HardPFReq MSHR miss ticks (Tick)
system.cpu0.dcache.HardPFReq.mshrMissRate::cpu0.dcache.prefetcher          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu0.dcache.HardPFReq.mshrMissRate::total          inf                       # mshr miss rate for HardPFReq accesses (Ratio)
system.cpu0.dcache.HardPFReq.avgMshrMissLatency::cpu0.dcache.prefetcher 45833.833410                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.HardPFReq.avgMshrMissLatency::total 45833.833410                       # average HardPFReq mshr miss latency ((Tick/Count))
system.cpu0.dcache.LoadLockedReq.hits::cpu0.data         2056                       # number of LoadLockedReq hits (Count)
system.cpu0.dcache.LoadLockedReq.hits::total         2056                       # number of LoadLockedReq hits (Count)
system.cpu0.dcache.LoadLockedReq.misses::cpu0.data          127                       # number of LoadLockedReq misses (Count)
system.cpu0.dcache.LoadLockedReq.misses::total          127                       # number of LoadLockedReq misses (Count)
system.cpu0.dcache.LoadLockedReq.missLatency::cpu0.data      6054000                       # number of LoadLockedReq miss ticks (Tick)
system.cpu0.dcache.LoadLockedReq.missLatency::total      6054000                       # number of LoadLockedReq miss ticks (Tick)
system.cpu0.dcache.LoadLockedReq.accesses::cpu0.data         2183                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu0.dcache.LoadLockedReq.accesses::total         2183                       # number of LoadLockedReq accesses(hits+misses) (Count)
system.cpu0.dcache.LoadLockedReq.missRate::cpu0.data     0.058177                       # miss rate for LoadLockedReq accesses (Ratio)
